id,location,link_dom_ria_com,rooms,area_general_living_kitch,floor,price_usd,post_date,scrape_date1,views1,scrape_date2,views2,scrape_date_cal1,scrape_date_cal2,views_0,views_decision_%,views_decision1_%
32335050,просп. Людвіга Свободи 46А,-harkov-shevchenkovskiy-lyudviga-svobody-prospekt-32335050.html,1,36.3 м²\ 16 м²\ 7.2 м²,4th of 9,17 500,2024-10-14,2025-01-24,1564.0,2025-01-29,1615.0,102.0,107.0,234.6,122.86,3.26
32495781,вул. Дарвіна 16 корпус,-harkov-tsentr-darvina-ulitsa-32495781.html,1,33.1 м²\ 29 м²\ 15 м²,2th of 2,26 500,2024-11-26,2025-01-24,1562.0,2025-01-29,1645.0,59.0,64.0,234.33,122.6,5.31
32278049,вул. Камишева Івана,-harkov-saltovskiy-kamysheva-ivana-ulitsa-32278049.html,1,31 м²\ 17 м²\ 6 м²,2th of 2,13 990,2024-09-30,2025-01-24,1562.0,2025-01-29,1603.0,116.0,121.0,234.3,122.57,2.62
32497588,просп. Льва Ландау 52Л,-harkov-novye-doma-slobodskoy-lva-landau-prospekt-32497588.html,2,49 м²\ 25 м²\ 10 м²,6th of 9,42 000,2024-11-27,2025-01-24,1560.0,2025-01-29,1637.0,58.0,63.0,234.04,122.32,4.93
32228708,просп. Ювілейний 68,-harkov-saltovskiy-yubileynyy-prospekt-32228708.html,2,47.7 м²\ 28 м²\ 5.9 м²,1th of 9,23 500,2024-09-13,2025-01-24,1560.0,2025-01-29,1602.0,133.0,138.0,234.0,122.29,2.69
28195002,вул. Професорська 14,-harkov-shevchenkovskiy-oeokaya-lia-28195002.html,2,84.4 м²\ 30.2 м²\ 18 м²,9th of 16,90 000,2024-06-11,2025-01-24,1560.0,2025-01-29,1569.0,227.0,232.0,234.0,122.29,0.58
32317133,"вул. Лелюківська 1, кв.",-harkov-osnovyanskiy-lelyukovskaya-ulitsa-32317133.html,2,66 м²,1th of 4,15 000,2025-01-17,2025-01-24,1012.0,2025-01-29,1096.0,7.0,12.0,233.52,121.83,-15.66
32170908,вул. Мирна 19,-harkov-shevchenkovskiy-mirnaya-ulitsa-32170908.html,1,44 м²\ 35 м²\ 9 м²,11th of 12,33 000,2024-12-06,2025-01-24,1555.0,2025-01-29,1622.0,49.0,54.0,233.4,121.72,4.27
27289595,вул. Данилевського,-harkov-danilevkogo-lia-27289595.html,3,82 м²\ 56 м²\ 8 м²,3th of 5,67 000,2025-01-19,2025-01-24,821.0,2025-01-29,841.0,5.0,10.0,233.4,121.72,-30.43
29335193,вул. Лисаветинська 7В,-harkov-osnovyanskiy-elizavetinskaya-ulitsa-29335193.html,2,78 м²\ 45 м²\ 13 м²,12th of 16,75 000,2024-05-21,2025-01-24,1555.0,2025-01-29,1592.0,248.0,253.0,233.25,121.57,2.38
31462482,просп. Героїв Харкова,-harkov-slobodskoy-geroev-harkova-moskovskiy-prospekt-31462482.html,1,25.8 м²\ 18.7 м²\ 4.1 м²,3th of 3,19 000,2024-06-29,2025-01-24,1555.0,2025-01-29,1588.0,209.0,214.0,233.25,121.57,2.12
32550795,вул. Гвардійців-Широнінців 9Б,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-32550795.html,3,63.2 м²\ 45.8 м²\ 5.6 м²,2th of 5,29 000,2024-12-17,2025-01-24,1549.0,2025-01-29,1663.0,38.0,43.0,233.13,121.46,7.17
32465722,вул. Борткевича 11,-harkov-dalnyaya-juravljovka-bortkevicha-ulitsa-32465722.html,1,37 м²\ 17 м²\ 8 м²,6th of 16,32 000,2024-11-18,2025-01-24,1554.0,2025-01-29,1591.0,67.0,72.0,233.11,121.44,2.38
32216950,просп. Перемоги 57Г,-harkov-shevchenkovskiy-pobedy-prospekt-32216950.html,2,51.9 м²\ 29.6 м²\ 8.8 м²,6th of 16,26 000,2024-09-12,2025-01-24,1554.0,2025-01-29,1597.0,134.0,139.0,233.1,121.43,2.77
30474798,вул. Беркоса 26,-harkov-holodnogorskiy-bekoa-lia-30474798.html,4,60.5 м²\ 46.2 м²\ 5.3 м²,5th of 5,24 500,2024-07-27,2025-01-24,1550.0,2025-01-29,1576.0,181.0,186.0,232.5,120.86,1.68
32244741,"вул. Чугуївська 33, кв.",-harkov-osnovyanskiy-chuguevskaya-ulitsa-32244741.html,4,64.9 м²\ 45.9 м²\ 6.6 м²,9th of 9,35 000,2024-09-18,2025-01-24,1549.0,2025-01-29,1578.0,128.0,133.0,232.35,120.72,1.87
32511771,вул. Достоєвського 22Б,-harkov-osnova-dostoevskogo-ulitsa-32511771.html,1,35.3 м²\ 18.5 м²\ 8.7 м²,13th of 14,17 500,2024-12-01,2025-01-24,1547.0,2025-01-29,1582.0,54.0,59.0,232.12,120.5,2.25
26939358,вул. Валентинівська 46,-harkov-valentinovskaya-ulitsa-26939358.html,1,31.8 м²\ 16.6 м²\ 7.5 м²,3th of 9,17 000,2024-09-09,2025-01-24,1547.0,2025-01-29,1571.0,137.0,142.0,232.05,120.43,1.55
32498758,бул. Богдана Хмельницького 18,-harkov-novye-doma-slobodskoy-bogdana-hmelnitskogo-bulvar-32498758.html,3,58 м²\ 37 м²\ 6 м²,2th of 5,21 500,2024-11-26,2025-01-24,1546.0,2025-01-29,1637.0,59.0,64.0,231.93,120.32,5.88
32447373,вул. Академіка Павлова 146,-harkov-608-y-mikrorayon-akademika-pavlova-ulitsa-32447373.html,3,67 м²\ 42.6 м²\ 6.1 м²,8th of 9,30 000,2024-11-18,2025-01-24,1546.0,2025-01-29,1653.0,67.0,72.0,231.91,120.3,6.92
32222039,вул. Новоолександрівська 54,-harkov-kievskiy-novoaleksandrovskaya-ulitsa-32222039.html,2,62 м²\ 45 м²\ 12 м²,12th of 12,45 000,2024-09-11,2025-01-24,1546.0,2025-01-29,1617.0,135.0,140.0,231.9,120.29,4.59
31505107,наб. Гімназійна 22,-harkov-osnovyanskiy-gimnazicheskaya-naberejnaya-31505107.html,3,58 м²\ 41 м²\ 6 м²,6th of 9,43 000,2024-07-31,2025-01-24,1544.0,2025-01-29,1587.0,177.0,182.0,231.6,120.01,2.78
32349762,вул. Руставелі,-harkov-osnovyanskiy-rustaveli-ulitsa-32349762.html,3,99.8 м²\ 42.2 м²\ 5 м²,1th of 2,45 000,2024-10-17,2025-01-24,1542.0,2025-01-29,1589.0,99.0,104.0,231.3,119.72,3.05
31215864,вул. Холодногірська,-harkov-holodnogorskiy-holodnogorskaya-ulitsa-31215864.html,3,65 м²\ 45 м²\ 7 м²,12th of 12,29 500,2024-10-11,2025-01-24,1542.0,2025-01-29,1581.0,105.0,110.0,231.3,119.72,2.53
31801206,вул. Олександра Матросова,-harkov-slobodskoy-aleksandra-matrosova-ulitsa-31801206.html,1,20 м²\ 19 м²\ 1 м²,3th of 4,21 000,2024-12-24,2025-01-24,1526.0,2025-01-29,1585.0,31.0,36.0,231.11,119.54,3.34
32286160,"пров. Шевченківський 40, кв.",-harkov-kievskiy-shevchenkovskiy-pereulok-32286160.html,1,21 м²\ 10 м²\ 5 м²,9th of 12,11 500,2024-09-30,2025-01-24,1539.0,2025-01-29,1594.0,116.0,121.0,230.85,119.29,3.57
31199813,вул. Підлісна 1А,-harkov-holodnaya-gora-podlesnaya-ulitsa-31199813.html,2,60 м²\ 25 м²\ 14 м²,12th of 12,53 000,2024-06-15,2025-01-24,1539.0,2025-01-29,1579.0,223.0,228.0,230.85,119.29,2.6
26922263,вул. Миру 41,-harkov-industrialnyy-mira-ulitsa-26922263.html,3,75.6 м²\ 43.55 м²\ 9.31 м²,2th of 9,32 300,2024-04-09,2025-01-24,1537.0,2025-01-29,1557.0,290.0,295.0,230.55,119.01,1.3
26020258,пров. Черновський 1,-harkov-holodnaya-gora-enovkiy-peelok-26020258.html,1,33.1 м²\ 20 м²\ 7 м²,7th of 9,22 000,2024-08-22,2025-01-24,1536.0,2025-01-29,1550.0,155.0,160.0,230.4,118.87,0.91
32517310,вул. Клочківська 199В,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-32517310.html,1,33 м²\ 17 м²\ 6 м²,5th of 9,17 000,2024-12-02,2025-01-24,1535.0,2025-01-29,1654.0,53.0,58.0,230.33,118.8,7.73
26937122,вул. Ковалівська 11,-harkov-kievskiy-bestujeva-ulitsa-26937122.html,1,20 м²\ 18 м²,4th of 9,19 300,2024-04-05,2025-01-24,1533.0,2025-01-29,1544.0,294.0,299.0,229.95,118.44,0.72
32229125,просп. Тракторобудівників 65Д,-harkov-saltovka-traktorostroiteley-prospekt-32229125.html,2,43.4 м²\ 26.8 м²\ 5.5 м²,1th of 5,18 000,2024-09-15,2025-01-24,1531.0,2025-01-29,1617.0,131.0,136.0,229.65,118.15,5.62
30409226,вул. Качанівська 17,-harkov-kachanovskaya-ulitsa-30409226.html,1,49.5 м²\ 21 м²\ 11.7 м²,9th of 16,45 000,2024-10-01,2025-01-24,1531.0,2025-01-29,1557.0,115.0,120.0,229.65,118.15,1.7
32521256,"вул. Шишківська 8, кв.",-harkov-shishkovka-shishkovskaya-ulitsa-32521256.html,2,45.3 м²\ 27.3 м²\ 5.7 м²,9th of 9,19 900,2024-12-03,2025-01-24,1529.0,2025-01-29,1596.0,52.0,57.0,229.44,117.95,4.36
30084448,вул. Андрія Ощєпкова,-harkov-novye-doma-nemyshlyanskiy-oschepkova-ulitsa-30084448.html,2,43 м²\ 11 м²\ 25 м²,4th of 6,37 000,2025-01-19,2025-01-24,807.0,2025-01-29,819.0,5.0,10.0,229.42,117.93,-31.07
29562725,вул. Шевченка 327,-harkov-evenko-lia-29562725.html,1,37 м²\ 16 м²\ 7 м²,8th of 9,28 000,2024-04-21,2025-01-24,1528.0,2025-01-29,1544.0,278.0,283.0,229.2,117.73,1.05
31862979,"вул. Потоцького Северина 32,",-harkov-industrialnyy-pototskogo-severina-ulitsa-31862979.html,3,63.5 м²\ 40.1 м²\ 6.5 м²,1th of 9,26 500,2024-07-05,2025-01-24,1528.0,2025-01-29,1544.0,203.0,208.0,229.2,117.73,1.05
32255586,просп. Аерокосмічний 80,-harkov-osnovyanskiy-aerokosmicheskiy-gagarina-prospekt-32255586.html,3,64 м²\ 8 м²,1th of 9,41 500,2024-09-21,2025-01-24,1526.0,2025-01-29,1570.0,125.0,130.0,228.9,117.44,2.88
30910708,вул. Миру 47,-harkov-htz-mira-ulitsa-30910708.html,2,57 м²\ 33 м²\ 10 м²,7th of 9,29 000,2024-08-14,2025-01-24,1524.0,2025-01-29,1538.0,163.0,168.0,228.6,117.16,0.92
29586584,вул. Підлісна 1А,-harkov-holodnaya-gora-podlesnaya-ulitsa-29586584.html,2,62 м²\ 42 м²\ 12 м²,2th of 12,58 000,2024-03-09,2025-01-24,1523.0,2025-01-29,1555.0,321.0,326.0,228.45,117.01,2.1
32328031,вул. Полтавський Шлях 148/2,-harkov-holodnogorskiy-poltavskiy-shlyah-ulitsa-32328031.html,2,52.8 м²\ 28.5 м²\ 7.3 м²,3th of 12,28 000,2024-12-06,2025-01-24,1521.0,2025-01-29,1632.0,49.0,54.0,228.3,116.87,7.26
32168197,вул. Бригади Хартія 16,-harkov-marshala-rybalko-ulitsa-32168197.html,2,44 м²\ 32 м²\ 7 м²,1th of 5,23 900,2024-08-26,2025-01-24,1520.0,2025-01-29,1556.0,151.0,156.0,228.0,116.59,2.37
27892687,вул. Свободи 36,-harkov-nagornyy-kievskiy-svobody-ulitsa-27892687.html,1,33.3 м²\ 14 м²\ 5 м²,5th of 10,43 000,2024-09-08,2025-01-24,1520.0,2025-01-29,1555.0,138.0,143.0,228.0,116.59,2.3
32450423,вул. Данилевського 34,-harkov-gosprom-danilevskogo-ulitsa-32450423.html,2,53.5 м²\ 29.8 м²\ 7 м²,5th of 5,36 500,2024-11-14,2025-01-24,1519.0,2025-01-29,1608.0,71.0,76.0,227.86,116.45,5.86
32180478,вул. Валентинівська 35/81,-harkov-saltovka-valentinovskaya-ulitsa-32180478.html,3,65.4 м²\ 48 м²\ 7 м²,8th of 9,27 000,2024-09-02,2025-01-24,1519.0,2025-01-29,1553.0,144.0,149.0,227.85,116.44,2.24
31147323,вул. Велозаводська 32,-harkov-nemyshlyanskiy-velozavodskaya-ulitsa-31147323.html,3,70 м²\ 50 м²\ 9 м²,12th of 16,32 000,2024-11-27,2025-01-24,1517.0,2025-01-29,1602.0,58.0,63.0,227.59,116.2,5.59
27221877,вул. Гвардійців-Широнінців,-harkov-gvardeytsev-shironintsev-ulitsa-27221877.html,3,74 м²\ 44 м²\ 10 м²,14th of 16,47 000,2024-05-06,2025-01-24,1517.0,2025-01-29,1545.0,263.0,268.0,227.55,116.16,1.85
32242754,вул. Рогатинська Левада 6,-harkov-shevchenkovskiy-rogatinskaya-levada-ulitsa-32242754.html,2,70 м²\ 60 м²\ 20 м²,12th of 18,69 900,2024-09-17,2025-01-24,1514.0,2025-01-29,1557.0,129.0,134.0,227.1,115.73,2.84
32321854,майд. Героїв Небесної Сотні,-harkov-osnovyanskiy-geroev-nebesnoy-sotni-maydan-32321854.html,3,107 м²,8th of 10,80 000,2024-10-10,2025-01-24,1513.0,2025-01-29,1555.0,106.0,111.0,226.95,115.59,2.78
30284775,просп. Героїв Харкова,-harkov-industrialnyiy-eoev-akova-okovkiy-popek-30284775.html,1,32 м²\ 17 м²\ 7 м²,3th of 5,25 000,2024-05-03,2025-01-24,1512.0,2025-01-29,1529.0,266.0,271.0,226.8,115.45,1.12
27929173,пр. Панасівський 54,-harkov-holodnogorskiy-panasovskiy-proezd-27929173.html,1,20 м²\ 12 м²\ 3 м²,5th of 6,17 000,2024-05-29,2025-01-24,1510.0,2025-01-29,1552.0,240.0,245.0,226.5,115.16,2.78
32514853,вул. Двадцять Третього Серпня,-harkov-shevchenkovskiy-dvadtsat-tretego-avgusta-ulitsa-32514853.html,2,44 м²\ 26 м²\ 6 м²,7th of 14,25 000,2024-12-12,2025-01-24,1507.0,2025-01-29,1651.0,43.0,48.0,226.41,115.08,9.46
26107878,вул. Зубенка Владислава 35А,-harkov-saltovka-timurovtsev-ulitsa-26107878.html,3,86.4 м²\ 48 м²\ 13.8 м²,4th of 5,23 000,2024-07-21,2025-01-24,1508.0,2025-01-29,1534.0,187.0,192.0,226.2,114.88,1.72
32234694,пр. Садовий 24А,-harkov-slobodskoy-sadovyy-proezd-32234694.html,2,52.3 м²\ 29.4 м²\ 9 м²,12th of 16,42 800,2024-09-27,2025-01-24,1508.0,2025-01-29,1526.0,119.0,124.0,226.2,114.88,1.19
26586669,вул. Професорська 4,-harkov-sokolniki-oeokaya-lia-26586669.html,3,116 м²\ 60 м²\ 35 м²,4th of 7,197 000,2024-08-17,2025-01-24,1506.0,2025-01-29,1536.0,160.0,165.0,225.9,114.59,1.99
31147949,вул. Каденюка 5А,-harkov-novye-doma-tankopiya-ulitsa-31147949.html,1,32.1 м²\ 16.8 м²\ 6.5 м²,9th of 9,23 500,2024-06-07,2025-01-24,1506.0,2025-01-29,1526.0,231.0,236.0,225.9,114.59,1.33
30741306,просп. Науки 53,-harkov-shevchenkovskiy-aki-popek-30741306.html,1,30 м²\ 18 м²\ 6.5 м²,5th of 5,19 500,2024-09-20,2025-01-24,1505.0,2025-01-29,1558.0,126.0,131.0,225.75,114.45,3.52
26962797,вул. Андрія Ощєпкова,-harkov-nemyshlyanskiy-oschepkova-ulitsa-26962797.html,3,60 м²\ 40 м²\ 6 м²,4th of 5,38 000,2025-01-09,2025-01-24,1346.0,2025-01-29,1365.0,15.0,20.0,225.69,114.39,-4.52
32014443,шосе Салтівське 250,-harkov-nemyshlyanskiy-saltovskoe-shosse-32014443.html,2,50.6 м²\ 28.6 м²\ 8.4 м²,14th of 16,29 900,2024-11-27,2025-01-24,1502.0,2025-01-29,1543.0,58.0,63.0,225.34,114.06,2.72
31014515,вул. Академіка Проскури 9Б,-harkov-poselok-jukovskogo-akademika-proskury-ulitsa-31014515.html,1,31.7 м²\ 16.1 м²\ 5.9 м²,2th of 5,12 000,2024-08-09,2025-01-24,1502.0,2025-01-29,1530.0,168.0,173.0,225.3,114.02,1.86
31657970,вул. Молочна,-harkov-levada-kirova-ulitsa-31657970.html,3,85 м²\ 13 м²,4th of 15,64 000,2024-07-13,2025-01-24,1502.0,2025-01-29,1522.0,195.0,200.0,225.3,114.02,1.33
31547498,вул. Миру 9В,-harkov-htz-mira-ulitsa-31547498.html,2,57 м²\ 30 м²\ 9 м²,8th of 9,49 000,2024-05-20,2025-01-24,1501.0,2025-01-29,1544.0,249.0,254.0,225.15,113.88,2.86
30661341,вул. Верхня Гиївська 89В,-harkov-holodnaya-gora-verhnegievskaya-ulitsa-30661341.html,2,54 м²\ 34 м²\ 9.5 м²,3th of 4,55 000,2024-10-10,2025-01-24,1499.0,2025-01-29,1522.0,106.0,111.0,224.85,113.59,1.53
32107411,просп. Тракторобудівників,-harkov-saltovskiy-traktorostroiteley-prospekt-32107411.html,1,30 м²\ 16 м²\ 7 м²,2th of 9,18 800,2024-08-16,2025-01-24,1499.0,2025-01-29,1522.0,161.0,166.0,224.85,113.59,1.53
30965390,вул. Яни Червоної 11А,-harkov-saltovka-rodnikovaya-ulitsa-30965390.html,2,60 м²\ 40 м²\ 8 м²,14th of 17,30 000,2024-03-17,2025-01-24,1495.0,2025-01-29,1536.0,313.0,318.0,224.25,113.02,2.74
31869177,вул. Волонтерська 70,-harkov-holodnogorskiy-volonterskaya-ulitsa-31869177.html,1,30 м²\ 30 м²\ 7 м²,5th of 12,19 500,2024-07-03,2025-01-24,1494.0,2025-01-29,1532.0,205.0,210.0,224.1,112.88,2.54
32098936,вул. Гарібальді 12,-harkov-saltovskiy-garibaldi-ulitsa-32098936.html,3,68.8 м²\ 40.9 м²\ 8.1 м²,1th of 16,38 500,2024-11-14,2025-01-24,1493.0,2025-01-29,1545.0,71.0,76.0,223.96,112.75,3.48
32210117,вул. Греківська 5,-harkov-osnovyanskiy-grekovskaya-ulitsa-32210117.html,2,57.3 м²\ 30.3 м²\ 10.7 м²,8th of 14,50 000,2024-09-09,2025-01-24,1493.0,2025-01-29,1524.0,137.0,142.0,223.95,112.74,2.08
32148299,вул. Тобольська 46Б,-harkov-shevchenkovskiy-tobolskaya-ulitsa-32148299.html,3,68 м²,4th of 9,60 000,2024-09-12,2025-01-24,1493.0,,,134.0,,223.95,112.74,
32168499,вул. Зубенка Владислава 80А,-harkov-saltovskiy-zubenko-vladislava-ulitsa-32168499.html,3,60.7 м²\ 45.3 м²\ 6 м²,3th of 5,25 500,2024-08-27,2025-01-24,1492.0,2025-01-29,1522.0,150.0,155.0,223.8,112.6,2.01
31932941,вул. Академіка Барабашова 10,-harkov-saltovka-akademika-barabashova-ulitsa-31932941.html,1,34 м²\ 20 м²\ 9 м²,1th of 9,12 000,2024-08-15,2025-01-24,1489.0,2025-01-29,1535.0,162.0,167.0,223.35,112.17,3.09
28094176,вул. Морозова 28А,-harkov-kievskiy-morozova-ulitsa-28094176.html,2,33 м²\ 22 м²\ 5 м²,2th of 2,19 000,2024-09-12,2025-01-24,1489.0,2025-01-29,1530.0,134.0,139.0,223.35,112.17,2.75
30958171,вул. Зубенка Владислава 80А,-harkov-saltovskiy-zbenko-ladilava-lia-30958171.html,2,47 м²\ 32 м²\ 6 м²,3th of 5,20 000,2024-11-26,2025-01-24,1488.0,2025-01-29,1565.0,59.0,64.0,223.23,112.05,5.17
32435118,вул. Кузнечна 32,-harkov-podol-kuznechnaya-ulitsa-32435118.html,1,39 м²\ 19 м²\ 8 м²,5th of 5,20 000,2024-11-11,2025-01-24,1488.0,2025-01-29,1564.0,74.0,79.0,223.2,112.03,5.11
26246869,вул. Шевченка,-harkov-kievskiy-evenko-lia-26246869.html,1,43.43 м²\ 19.71 м²\ 10.56 м²,14th of 16,16 500,2024-07-24,2025-01-24,1487.0,2025-01-29,1498.0,184.0,189.0,223.05,111.88,0.74
27169119,вул. Борткевича,-harkov-shevchenkovskiy-shevchenko-ulitsa-27169119.html,1,40 м²\ 12 м²,1th of 16,24 000,2024-07-23,2025-01-24,1486.0,2025-01-29,1507.0,185.0,190.0,222.9,111.74,1.41
32199153,"пров. Лосівський 2А, кв.",-harkov-holodnogorskiy-losevskiy-pereulok-32199153.html,1,50 м²\ 40 м²,1th of 10,39 900,2024-09-06,2025-01-24,1486.0,2025-01-29,1506.0,140.0,145.0,222.9,111.74,1.35
32595635,вул. Мироносицька 24,-harkov-tsentr-mironositskaya-ulitsa-32595635.html,3,80.4 м²\ 45.9 м²\ 12.3 м²,3th of 6,48 000,2024-12-26,2025-01-24,1466.0,2025-01-29,1604.0,29.0,34.0,222.78,111.63,8.66
32204484,вул. Мирослава Мисли 54,-harkov-shevchenkovskiy-miroslava-mysli-tselinogradskaya-ulitsa-32204484.html,1,17 м²\ 9 м²\ 3 м²,2th of 7,16 000,2024-09-07,2025-01-24,1484.0,2025-01-29,1538.0,139.0,144.0,222.6,111.46,3.64
30374051,пров. Лосівський 2Г,-harkov-holodnogorskiy-oevkiy-peelok-30374051.html,3,110.6 м²\ 49 м²\ 31 м²,4th of 10,85 000,2024-08-08,2025-01-24,1483.0,2025-01-29,1519.0,169.0,174.0,222.45,111.31,2.43
30334354,просп. Науки,-harkov-pavlovo-pole-aki-popek-30334354.html,2,45 м²\ 25 м²\ 12 м²,3th of 9,50 000,2024-04-09,2025-01-24,1483.0,2025-01-29,1500.0,290.0,295.0,222.45,111.31,1.15
32572117,вул. Холодногірська,-harkov-holodnaya-gora-holodnogorskaya-ulitsa-32572117.html,2,46.6 м²\ 25.8 м²\ 8.3 м²,6th of 9,28 000,2024-12-18,2025-01-24,1477.0,2025-01-29,1595.0,37.0,42.0,222.41,111.28,7.77
32345614,просп. Аерокосмічний 44,-harkov-osnovyanskiy-aerokosmicheskiy-gagarina-prospekt-32345614.html,4,65 м²\ 52 м²\ 6 м²,6th of 9,29 700,2024-10-27,2025-01-24,1482.0,2025-01-29,1545.0,89.0,94.0,222.3,111.17,4.25
31212315,вул. Дарвіна 20,-harkov-tsentr-darvina-ulitsa-31212315.html,1,18.7 м²\ 11.4 м²\ 5 м²,1th of 5,21 500,2024-08-07,2025-01-24,1482.0,2025-01-29,1521.0,170.0,175.0,222.3,111.17,2.63
30893172,вул. Руставелі 25,-harkov-osnovyanskiy-aveli-lia-30893172.html,2,37.5 м²\ 27.1 м²\ 5.2 м²,1th of 2,26 500,2024-08-07,2025-01-24,1481.0,2025-01-29,1524.0,170.0,175.0,222.15,111.03,2.9
31942910,вул. Чайковська 20,-harkov-kievskiy-chaykovskaya-ulitsa-31942910.html,5,172 м²\ 120 м²\ 10.5 м²,2th of 3,125 000,2024-07-16,2025-01-24,1481.0,2025-01-29,1511.0,192.0,197.0,222.15,111.03,2.03
32518065,вул. Олексіївська 20,-harkov-alekseevka-alekseevskaya-ulitsa-32518065.html,2,44.3 м²\ 28.1 м²\ 6.8 м²,1th of 2,23 000,2024-12-02,2025-01-24,1478.0,,,53.0,,221.78,110.68,
29339987,пр. Рогатинський 6,-harkov-shevchenkovskiy-ogainkiy-poezd-29339987.html,2,75 м²\ 36 м²\ 20 м²,12th of 16,70 000,2024-04-09,2025-01-24,1476.0,2025-01-29,1484.0,290.0,295.0,221.4,110.32,0.54
32210829,пров. 23-го Серпня 1,-harkov-shevchenkovskiy-23-go-avgusta-pereulok-32210829.html,3,65 м²\ 45 м²\ 25 м²,8th of 10,46 500,2024-09-09,2025-01-24,1474.0,2025-01-29,1527.0,137.0,142.0,221.1,110.03,3.6
32156432,просп. Героїв Харкова 102/112,-harkov-slobodskoy-geroev-harkova-moskovskiy-prospekt-32156432.html,2,57.2 м²\ 36.2 м²\ 7.2 м²,3th of 8,32 000,2024-08-23,2025-01-24,1474.0,2025-01-29,1510.0,154.0,159.0,221.1,110.03,2.44
31309248,вул. Дмитра Коцюбайла,-harkov-slobodskoy-derjavinskaya-ulitsa-31309248.html,2,45.3 м²\ 27.7 м²\ 6 м²,9th of 9,39 900,2024-04-21,2025-01-24,1474.0,2025-01-29,1500.0,278.0,283.0,221.1,110.03,1.76
32593280,вул. Дарвіна 19,-harkov-tsentr-darvina-ulitsa-32593280.html,3,81.8 м²\ 50 м²\ 8.7 м²,2th of 4,52 000,2024-12-26,2025-01-24,1452.0,2025-01-29,1541.0,29.0,34.0,220.65,109.6,5.4
31603229,вул. Ньютона 143А,-harkov-novye-doma-nyutona-vyezd-31603229.html,2,43.2 м²\ 27.5 м²\ 5.3 м²,5th of 5,30 000,2024-06-27,2025-01-24,1471.0,2025-01-29,1488.0,211.0,216.0,220.65,109.6,1.16
32531272,вул. Клочківська 346А,-harkov-alekseevka-klochkovskaya-ulitsa-32531272.html,1,29.1 м²\ 16.4 м²\ 6.4 м²,3th of 5,12 000,2024-12-06,2025-01-24,1469.0,2025-01-29,1589.0,49.0,54.0,220.49,109.45,8.13
28200473,вул. Клочківська 117,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-28200473.html,3,101 м²\ 55 м²\ 18 м²,10th of 21,92 000,2024-06-11,2025-01-24,1469.0,2025-01-29,1494.0,227.0,232.0,220.35,109.32,1.7
32388533,просп. Аерокосмічний 165 корпус,-harkov-slobodskoy-aerokosmicheskiy-gagarina-prospekt-32388533.html,2,52.1 м²\ 28.5 м²\ 9.3 м²,11th of 13,25 900,2024-10-29,2025-01-24,1468.0,2025-01-29,1535.0,87.0,92.0,220.2,109.18,4.56
